date,open,high,low,close,adjClose,volume
2022-03-30,79.50,80.80,79.20,80.00,75.53,"469,000"
2022-03-29,82.50,82.50,77.80,79.40,74.96,"709,000"
2022-03-28,77.80,81.00,77.00,81.00,76.47,"975,000"
2022-03-25,84.60,84.60,78.60,79.60,75.15,"1,387,000"
2022-03-24,76.30,85.80,75.00,85.30,80.53,"2,204,000"
2022-03-23,75.20,79.00,75.10,78.10,73.73,"1,024,000"
2022-03-22,77.30,77.60,73.50,75.20,70.99,"1,120,000"
2022-03-21,75.60,78.30,74.70,77.60,73.26,"830,000"
2022-03-18,75.20,76.00,73.30,75.40,71.18,"383,000"
2022-03-17,72.00,75.80,71.10,75.20,70.99,"700,000"
2022-03-16,71.60,71.60,68.00,70.30,66.37,"164,000"
2022-03-15,72.20,72.70,70.00,70.30,66.37,"288,000"
2022-03-14,70.40,72.50,69.30,72.20,68.16,"274,000"
2022-03-11,68.80,70.00,68.80,69.00,65.14,"115,000"
2022-03-10,68.50,69.80,68.30,68.40,64.57,"176,000"
2022-03-09,65.00,69.50,64.60,68.00,64.20,"486,000"
2022-03-08,65.00,65.30,63.50,63.50,59.95,"136,000"
2022-03-07,67.20,67.20,64.50,65.10,61.46,"205,000"
2022-03-04,69.30,69.30,66.80,67.20,63.44,"388,000"
2022-03-03,71.30,71.50,69.20,69.90,65.99,"292,000"
2022-03-02,68.80,70.70,68.80,70.70,66.75,"171,000"
2022-03-01,68.00,69.60,67.90,69.00,65.14,"172,000"
2022-02-25,67.30,68.20,66.60,67.60,63.82,"109,000"
2022-02-24,66.90,68.10,66.40,67.80,64.01,"287,000"
2022-02-23,65.80,69.50,65.80,67.90,64.10,"169,000"
2022-02-22,66.00,67.30,65.30,66.50,62.78,"131,000"
2022-02-21,64.90,67.30,64.90,66.70,62.97,"95,000"
2022-02-18,64.20,66.30,64.20,65.90,62.21,"83,000"
2022-02-17,64.30,68.00,64.30,65.40,61.74,"249,000"
2022-02-16,64.30,64.90,64.20,64.40,60.80,"40,000"
2022-02-15,63.30,64.60,63.30,63.90,60.33,"44,000"
2022-02-14,65.50,65.50,63.50,63.80,60.23,"142,000"
2022-02-11,64.50,66.30,64.40,66.30,62.59,"55,000"
2022-02-10,66.30,66.50,65.20,65.30,61.65,"106,000"
2022-02-09,66.00,66.60,64.90,66.30,62.59,"148,000"
2022-02-08,64.50,66.10,64.50,66.00,62.31,"87,000"
2022-02-07,64.10,65.30,63.30,64.80,61.18,"90,000"
2022-01-26,63.30,65.00,63.00,64.10,60.51,"142,000"
2022-01-25,62.60,63.80,61.80,63.60,60.04,"264,000"
2022-01-24,62.50,64.00,62.20,63.80,60.23,"103,000"
2022-01-21,65.00,65.20,63.90,64.00,60.42,"279,000"
2022-01-20,66.60,66.60,65.50,66.00,62.31,"220,000"
2022-01-19,67.00,67.50,66.50,66.60,62.87,"122,000"
2022-01-18,68.30,68.80,67.50,68.20,64.39,"98,000"
2022-01-17,68.00,68.70,67.90,68.30,64.48,"138,000"
2022-01-14,69.30,69.30,67.10,68.20,64.39,"155,000"
2022-01-13,70.20,70.40,69.10,69.50,65.61,"86,000"
2022-01-12,70.70,70.70,69.40,70.10,66.18,"187,000"
2022-01-11,70.40,70.90,69.80,70.70,66.75,"196,000"
2022-01-10,71.90,71.90,69.10,70.90,66.93,"388,000"
2022-01-07,66.70,67.30,65.20,67.00,63.25,"239,000"
2022-01-06,67.20,67.80,65.70,66.90,63.16,"276,000"
2022-01-05,70.80,70.80,68.20,68.20,64.39,"155,000"
2022-01-04,71.10,71.10,69.20,69.50,65.61,"161,000"
2022-01-03,71.50,71.50,70.00,70.00,66.08,"245,000"
2021-12-30,70.60,71.70,70.30,71.40,67.41,"292,000"
2021-12-29,69.80,71.00,69.30,70.60,66.65,"172,000"
2021-12-28,69.50,70.70,69.30,69.90,65.99,"299,000"
2021-12-27,68.60,69.90,68.10,68.60,64.76,"214,000"
2021-12-24,68.80,69.60,68.00,68.00,64.20,"294,000"
2021-12-23,69.60,70.30,67.70,68.00,64.20,"288,000"
2021-12-22,70.60,70.80,68.70,68.70,64.86,"177,000"
2021-12-21,69.40,70.10,68.80,70.00,66.08,"123,000"
2021-12-20,68.90,69.40,68.20,68.80,64.95,"112,000"
2021-12-17,71.80,71.80,67.80,68.90,65.05,"520,000"
2021-12-16,72.00,72.90,71.40,71.80,67.78,"256,000"
2021-12-15,69.40,71.50,69.40,71.10,67.12,"474,000"
2021-12-14,72.00,72.00,69.00,69.40,65.52,"637,000"
2021-12-13,73.40,73.50,72.00,72.00,67.97,"241,000"
2021-12-10,73.70,73.90,72.30,72.70,68.63,"291,000"
2021-12-09,75.80,76.00,72.80,73.90,69.77,"403,000"
2021-12-08,75.00,75.50,73.40,73.90,69.77,"292,000"
2021-12-07,74.60,75.60,73.20,74.00,69.86,"313,000"
2021-12-06,74.50,74.90,73.50,74.60,70.43,"186,000"
2021-12-03,75.00,75.40,73.90,74.70,70.52,"494,000"
2021-12-02,77.60,78.00,73.80,74.70,70.52,"756,000"
2021-12-01,75.60,77.90,75.60,77.60,73.26,"421,000"
2021-11-30,78.80,78.90,77.10,77.50,73.17,"354,000"
2021-11-29,74.90,77.50,72.10,76.30,72.03,"904,000"
2021-11-26,80.40,82.50,75.00,77.30,72.98,"1,573,000"
2021-11-25,80.10,82.50,79.00,79.70,75.24,"808,000"
2021-11-24,78.50,80.80,77.90,80.20,75.71,"687,000"
2021-11-23,81.90,82.80,77.80,78.10,73.73,"1,081,000"
2021-11-22,82.30,82.80,80.80,82.00,77.41,"588,000"
2021-11-19,83.40,85.50,81.60,82.30,77.70,"1,006,000"
2021-11-18,87.00,87.00,83.30,83.30,78.64,"1,163,000"
2021-11-17,86.70,89.50,83.90,87.00,82.13,"2,141,000"
2021-11-16,82.80,88.50,82.60,85.10,80.34,"4,549,000"
2021-11-15,80.90,81.90,79.00,80.50,76.00,"1,227,000"
2021-11-12,80.00,83.50,78.60,79.80,75.34,"2,519,000"
2021-11-11,77.40,81.80,74.80,77.80,73.45,"5,375,000"
2021-11-10,74.10,74.90,72.70,74.40,70.24,"368,000"
2021-11-09,74.50,76.70,73.00,73.30,69.20,"914,000"
2021-11-08,73.90,75.00,72.30,73.50,69.39,"208,000"
2021-11-05,74.70,74.70,72.20,73.90,69.77,"384,000"
2021-11-04,71.50,74.90,71.50,74.00,69.86,"738,000"
2021-11-03,71.00,72.50,70.20,71.10,67.12,"408,000"
2021-11-02,76.00,78.40,69.80,70.80,66.84,"1,708,000"
2021-11-01,76.20,76.80,73.20,75.70,71.47,"1,014,000"
2021-10-29,75.90,76.70,73.90,75.70,71.47,"839,000"
2021-10-28,76.10,76.90,75.00,75.90,71.65,"671,000"
2021-10-27,75.00,76.80,73.80,76.80,72.50,"1,300,000"
2021-10-26,75.10,78.80,73.70,74.60,70.43,"1,922,000"
2021-10-25,77.10,78.50,70.70,74.70,70.52,"4,235,000"
2021-10-22,70.00,74.50,69.50,74.50,70.33,"2,701,000"
2021-10-21,69.70,72.30,67.50,67.80,64.01,"755,000"
2021-10-20,69.40,70.50,68.40,68.90,65.05,"353,000"
2021-10-19,70.30,71.70,68.20,69.30,65.42,"756,000"
2021-10-18,67.10,70.50,65.60,70.30,66.37,"896,000"
2021-10-15,67.80,68.30,64.00,67.30,63.54,"764,000"
2021-10-14,66.20,67.20,64.90,65.60,61.93,"350,000"
2021-10-13,66.60,68.00,64.00,65.40,61.74,"615,000"
2021-10-12,65.60,67.90,64.00,67.80,64.01,"905,000"
2021-10-08,63.10,67.80,62.20,65.60,61.93,"1,294,000"
